character,characterLabel,freebase_id,powers,occupation,affiliation,species,allies,wikidata_id
http://www.wikidata.org/entity/Q2784792,Gail,/m/040vcs0,,prostitute,The Girls of Old Town,,,Q2784792
http://www.wikidata.org/entity/Q2986284,Commissioner Liebowitz,/m/0bp93rv,,police officer,,,,Q2986284
http://www.wikidata.org/entity/Q3041891,Dwight McCarthy,/m/07kp9b,,"private investigator, photographer",,,,Q3041891
http://www.wikidata.org/entity/Q3157388,Jack Rafferty,/m/0bkvm3,,police officer,,,,Q3157388
http://www.wikidata.org/entity/Q3195644,Kevin,/m/02616c7,,"serial killer, contract killer",,,,Q3195644
http://www.wikidata.org/entity/Q3335564,Nancy Callahan,/m/08vgqd,,stripper,,,,Q3335564
http://www.wikidata.org/entity/Q3884366,Burt Shlubb,/m/0bp9blg,,criminal,,,,Q3884366
http://www.wikidata.org/entity/Q435398,Eagle-Eye Cherry,/m/02gh60,,"songwriter, singer, actor",,,,Q435398
http://www.wikidata.org/entity/Q1188309,Jessica Drew,/m/080p4y,,"private investigator, bounty hunter, intelligence agent, superhero","S.H.I.E.L.D., Avengers, Hydra, Secret Avengers",,,Q1188309
http://www.wikidata.org/entity/Q3294956,Mars Blackmon,/m/0b7rxq,,,,,,Q3294956
http://www.wikidata.org/entity/Q16851704,Tom Canty,/m/0ghwchp,,,,,,Q16851704
http://www.wikidata.org/entity/Q5622507,Guy Noir,/m/06v03r,,private investigator,,,,Q5622507
http://www.wikidata.org/entity/Q295493,Professor Hamilton,/m/0ckr39,,"criminal, scientist",S.T.A.R. Labs,,,Q295493
http://www.wikidata.org/entity/Q627215,Gale Hawthorne,/m/0ds96_p,,"coal miner, hunter, soldier, official",,,,Q627215
http://www.wikidata.org/entity/Q947307,Faora,/m/0dqtf8,,"mass murderer, terrorist, soldier",,,,Q947307
http://www.wikidata.org/entity/Q3066481,Fanny Price,/m/05252bc,,,,,,Q3066481
http://www.wikidata.org/entity/Q5339286,Edmund Bertram,/m/05c5zgj,,,,,,Q5339286
http://www.wikidata.org/entity/Q5719940,Henry Crawford,/m/051y6vy,,,,,,Q5719940
http://www.wikidata.org/entity/Q7787606,Thomas Bertram,/m/05mwdx6,,,,,,Q7787606
http://www.wikidata.org/entity/Q16202197,Mary Crawford,/m/05p5z78,,,,,,Q16202197
http://www.wikidata.org/entity/Q19843868,Calamity Anne,/m/0lbj41y,,,,,,Q19843868
http://www.wikidata.org/entity/Q6200946,Jimmy Neutron,/m/030259,,"elementary school student, roboticist",,,,Q6200946
http://www.wikidata.org/entity/Q16384841,Tom Thumb,/m/01m1mn,,,,,,Q16384841
http://www.wikidata.org/entity/Q7839176,Trevor Goodchild,/m/08yn4p,,"business executive, murderer, scientist",,,,Q7839176
http://www.wikidata.org/entity/Q18121791,scout,/m/0mcpm,,,scouting association,,,Q18121791
http://www.wikidata.org/entity/Q188739,envy,/m/016whg,,,,,,Q188739
http://www.wikidata.org/entity/Q1150106,Hellboy,/m/02jlyb,,"spy, psychic detective, ghost hunter, swordfighter, demon hunter, superhero",Bureau for Paranormal  and Research Defense,,,Q1150106
http://www.wikidata.org/entity/Q2755277,Abe Sapien,/m/03c34d,,"investigator, businessperson, scientist",Bureau for Paranormal  and Research Defense,,,Q2755277
http://www.wikidata.org/entity/Q3180600,Johann Kraus,/m/09h059,,"field agent, psychic",Bureau for Paranormal  and Research Defense,,,Q3180600
http://www.wikidata.org/entity/Q458019,Emilio Barzini,/m/0d6t24,,"crime boss, mobster",,,,Q458019
http://www.wikidata.org/entity/Q519957,Carlo Rizzi,/m/0dh38v,,,,,,Q519957
http://www.wikidata.org/entity/Q558508,Al Neri,/m/0cy3rs,,"mob enforcer, assassin, underboss, Soldato, Caporegime, bodyguard, mobster",,,,Q558508
http://www.wikidata.org/entity/Q575889,Sonny Corleone,/m/05hq11,,"underboss, crime boss, Caporegime, mobster",,,Vincent Corleone,Q575889
http://www.wikidata.org/entity/Q589050,Jack Woltz,/m/0dxyyn,,"producer, director",,,,Q589050
http://www.wikidata.org/entity/Q745077,Vito Corleone,/m/05hp_9,,"crime boss, mobster",,,"Connie Corleone, Fredo Corleone, Tom Hagen, Sonny Corleone, Michael Corleone",Q745077
http://www.wikidata.org/entity/Q773775,Apollonia Vitelli-Corleone,/m/07g74n,,,,,,Q773775
http://www.wikidata.org/entity/Q798823,Tom Hagen,/m/06bwjx,,"consigliere, lawyer",,,,Q798823
http://www.wikidata.org/entity/Q835154,Michael Corleone,/m/02p1jd,,"crime boss, mobster",,,"Mary Corleone, Anthony Corleone",Q835154
http://www.wikidata.org/entity/Q931582,Fredo Corleone,/m/05hq0c,,"underboss, Soldato, manager, Caporegime, mobster",,,,Q931582
http://www.wikidata.org/entity/Q966107,Rocco Lampone,/m/0d2xsy,,,,,,Q966107
http://www.wikidata.org/entity/Q1159541,Luca Brasi,/m/0b7jp7,,"mob enforcer, assassin, Soldato, habitual offender, murderer, mobster",,,,Q1159541
http://www.wikidata.org/entity/Q1342302,Salvatore Tessio,/m/0ck6bq,,,,,,Q1342302
http://www.wikidata.org/entity/Q1358761,Peter Clemenza,/m/08070t,,"consigliere, Caporegime, mobster",,,,Q1358761
http://www.wikidata.org/entity/Q1994207,Philip Tattaglia,/m/0d6sg2,,"crime boss, mobster",,,Bruno Tattaglia,Q1994207
http://www.wikidata.org/entity/Q1994983,Virgil Sollozzo,/m/0bkdv4,,drug trafficker,,,,Q1994983
http://www.wikidata.org/entity/Q2284305,Moe Greene,/m/0d6tq_,,"proprietor, contract killer, mobster",,,,Q2284305
http://www.wikidata.org/entity/Q2338698,Connie Corleone,/m/0638v2,,,,,,Q2338698
http://www.wikidata.org/entity/Q2471541,Kay Adams-Corleone,/m/06nk7m,,school teacher,,,"Mary Corleone, Anthony Corleone",Q2471541
http://www.wikidata.org/entity/Q2609353,Carmela Corleone,/m/0bk46w,,,,,"Connie Corleone, Fredo Corleone, Tom Hagen, Sonny Corleone, Michael Corleone",Q2609353
http://www.wikidata.org/entity/Q2629101,Johnny Fontane,/m/07g1gw,,"singer, actor",,,,Q2629101
http://www.wikidata.org/entity/Q10480162,Efraim Longstocking,/m/0k56yz1,,"ship captain, king",,,Pippi Longstocking,Q10480162
http://www.wikidata.org/entity/Q48209,Prince Valiant,/m/0mb00,,,,,,Q48209
http://www.wikidata.org/entity/Q49352,Gena the Crocodile,/m/099w3g,,Crocodilia,,,,Q49352
http://www.wikidata.org/entity/Q193531,Miss Marple,/m/0lk3,,detective,,,,Q193531
http://www.wikidata.org/entity/Q2723899,Feluda,/m/01n8yp,,private investigator,,,,Q2723899
http://www.wikidata.org/entity/Q12066832,Mola Ram,/m/0285xvz,,painter,,,,Q12066832
http://www.wikidata.org/entity/Q60255577,Short Round,/m/0344hw,,pickpocketing,,,,Q60255577
http://www.wikidata.org/entity/Q910881,Majin Buu,/m/07jxly,,,,,,Q910881
http://www.wikidata.org/entity/Q1637228,,/m/03gq938,,,,,,Q1637228
http://www.wikidata.org/entity/Q3922466,,/m/09nb7lv,,,,,,Q3922466
http://www.wikidata.org/entity/Q5036806,Captain Spaulding,/m/02g9vj,,explorer,,,,Q5036806
http://www.wikidata.org/entity/Q1094284,The Sea Witch,/m/092t__,,witch in a work of fiction,,,,Q1094284
http://www.wikidata.org/entity/Q6175066,Ursula,/m/092t__,,magician,,,Uma,Q6175066
http://www.wikidata.org/entity/Q18243400,Kida,/m/05txcb7,,"warrior, ruler",,,,Q18243400
http://www.wikidata.org/entity/Q988925,Ellen Ripley,/m/02xd83,,military officer,,,"Newt Jorden, Amanda Ripley",Q988925
http://www.wikidata.org/entity/Q3513000,Dwayne Hicks,/m/0h2rxtc,,"soldier, space marine",United States Colonial Marines,,,Q3513000
http://www.wikidata.org/entity/Q6929444,Mr Praline,/m/04yq6_,,,,,,Q6929444
http://www.wikidata.org/entity/Q3542320,Turist Ömer,/m/0d74lg,,,,,,Q3542320
http://www.wikidata.org/entity/Q599351,Gavroche,/m/02p6rmf,,revolutionary,,,,Q599351
http://www.wikidata.org/entity/Q3182964,Juan Rico,/m/0c2wpd,,soldier,,,,Q3182964
http://www.wikidata.org/entity/Q4019875,Will Kane,/m/02p6hqs,,"law enforcement officer, gunfighter",,,,Q4019875
http://www.wikidata.org/entity/Q4732791,Allison MacKenzie,/m/02rfvj8,,,,,,Q4732791
http://www.wikidata.org/entity/Q4898700,Betty Anderson,/m/02rs_z1,,,,,,Q4898700
http://www.wikidata.org/entity/Q5163561,Constance MacKenzie,/m/02rfvb2,,,,,,Q5163561
http://www.wikidata.org/entity/Q6791286,Matthew Swain,/m/0ch41fq,,,,,,Q6791286
http://www.wikidata.org/entity/Q6833981,Michael Rossi,/m/0btblx,,,,,,Q6833981
http://www.wikidata.org/entity/Q7356944,Rodney Harrington,/m/0416fpj,,,,,,Q7356944
http://www.wikidata.org/entity/Q7447827,Selena Cross,/m/02rg53p,,,,,,Q7447827
http://www.wikidata.org/entity/Q642549,Francisco Scaramanga,/m/04lpdw,,"circus performer, contract killer",Mob Spangled,,,Q642549
http://www.wikidata.org/entity/Q5094273,Chev Chelios,/m/0410ywf,,"martial artist, contract killer",,,,Q5094273
http://www.wikidata.org/entity/Q2975658,Tom Joad,/m/0bv44d,,,,,,Q2975658
http://www.wikidata.org/entity/Q369139,Morgause,/m/026n7n,,writer,,,"Agravain, Gaheris, Gareth, Gawain",Q369139
http://www.wikidata.org/entity/Q3746611,Flik,/m/0fhz48,,,,,,Q3746611
http://www.wikidata.org/entity/Q5813846,,/m/05t2dqc,,,,,,Q5813846
http://www.wikidata.org/entity/Q2570349,Spike Spiegel,/m/025tj1w,,"bounty hunter, gunfighter, contract killer, starship pilot",,,,Q2570349
http://www.wikidata.org/entity/Q3547709,Andrea Beaumont,/m/0ddmch,,"martial artist, vigilante, socialite, contract killer",,,,Q3547709
http://www.wikidata.org/entity/Q190543,Alkmene,/m/0r4v,,,,,"Gortys, Erythrus, Laonome, Heracles, Iphicles, Hercules",Q190543
http://www.wikidata.org/entity/Q272000,Deianira,/m/0k7rk,,,,,"Glycisonetes, Ctesippus, Glenus, Hodites, Macaria, Hyllus",Q272000
http://www.wikidata.org/entity/Q510102,Captain Phoebus,/m/02pyrdd,,"archer, soldier",,,,Q510102
http://www.wikidata.org/entity/Q520812,Claude Frollo,/m/06kmmw,,"alchemist, priest",,,,Q520812
http://www.wikidata.org/entity/Q332436,Maciste,/m/01ll6n,,,,,,Q332436
http://www.wikidata.org/entity/Q6900931,Monks,/m/03whv6c,,criminal,,,,Q6900931
http://www.wikidata.org/entity/Q605849,Juan Sánchez Villa-Lobos Ramírez,/m/0bwbrp,,metallurgist,,,,Q605849
http://www.wikidata.org/entity/Q868779,Connor MacLeod,/m/076v2b,,"vigilante, swordfighter, blacksmith, antiquarian seller, warrior",,,,Q868779
http://www.wikidata.org/entity/Q1061793,Tanis Half-Elven,/m/09vlxs,,"adventurer, swordfighter, warrior",Heroes of the Lance,,,Q1061793
http://www.wikidata.org/entity/Q2264362,Raistlin Majere,/m/03bxrq,,"archmage, magician",Heroes of the Lance,,,Q2264362
http://www.wikidata.org/entity/Q2894852,Goldmoon,/m/03vw5t,,"cleric, tribal chief",Heroes of the Lance,,,Q2894852
http://www.wikidata.org/entity/Q3940520,Roman Pearce,/m/05_5r_d,,"street racer, mechanic",,,,Q3940520
http://www.wikidata.org/entity/Q6222105,John Blackthorne,/m/090vss,,"navigator, sailor, samurai",,,,Q6222105
http://www.wikidata.org/entity/Q21527104,Tej Parker,/m/0ghws4c,,"street racer, mechanic",,,,Q21527104
http://www.wikidata.org/entity/Q62923160,Carter Verone,/m/0gkhx1g,,"drug lord, criminal",,,,Q62923160
http://www.wikidata.org/entity/Q324433,Queen of Hearts,/m/022grm,,,,,,Q324433
http://www.wikidata.org/entity/Q719114,Ichigo Kurosaki,/m/071vbz,,"demon hunter, monster hunter, high school student, swordfighter, shinigami",Visored,,,Q719114
http://www.wikidata.org/entity/Q864751,The Hatter,/m/0184s5,,,,,,Q864751
http://www.wikidata.org/entity/Q934013,Cheshire Cat,/m/013290,,,,,,Q934013
http://www.wikidata.org/entity/Q950895,Dormouse,/m/02rfc2g,,,,,,Q950895
http://www.wikidata.org/entity/Q1282345,Caterpillar,/m/04xlmy,,,,,,Q1282345
http://www.wikidata.org/entity/Q2325524,Dodo,/m/0qcp,,,,,,Q2325524
http://www.wikidata.org/entity/Q2454190,Tweedledum and Tweedledee,/m/024gz2,,,,,,Q2454190
http://www.wikidata.org/entity/Q2587090,March Hare,/m/01mv1l,,,,,,Q2587090
http://www.wikidata.org/entity/Q3640014,Bill the Lizard,/m/04xcfk,,,,,,Q3640014
http://www.wikidata.org/entity/Q6412246,King of Hearts,/m/02wvjm9,,monarch,,,,Q6412246
http://www.wikidata.org/entity/Q8981293,Supergirl,/m/0n_g1,,"superhero, reporter",,,,Q8981293
http://www.wikidata.org/entity/Q85975963,,/m/0kj_5lh,,,,,,Q85975963
http://www.wikidata.org/entity/Q4778807,Aouda,/m/04q01n0,,,,,,Q4778807
http://www.wikidata.org/entity/Q124992865,Shinohara Akari,/m/0gwhr3t,,,,,,Q124992865
http://www.wikidata.org/entity/Q5049405,Cassiel,/m/096wrr,,,,,,Q5049405
http://www.wikidata.org/entity/Q2152981,Mrs. Claus,/m/04myqd,,,,,Santa Claus' daughter,Q2152981
http://www.wikidata.org/entity/Q2832931,Alex Cross,/m/08__50,,"private investigator, detective, psychologist",,,,Q2832931
http://www.wikidata.org/entity/Q6451109,Kyle Craig,/m/0ghhqmm,,"FBI agent, special agent, serial killer",,,,Q6451109
http://www.wikidata.org/entity/Q305405,Smurfette,/m/02p4ht9,,,,,,Q305405
http://www.wikidata.org/entity/Q920224,Gargamel,/m/02r60fh,,,,,Smurfette,Q920224
http://www.wikidata.org/entity/Q939734,Papa Smurf,/m/059nfl,,"alchemist, chemist",,,,Q939734
http://www.wikidata.org/entity/Q1140524,Rei Ayanami,/m/0301s7,,mech pilot,,,,Q1140524
http://www.wikidata.org/entity/Q1143582,Shinji Ikari,/m/0200qx,,"mech pilot, high school student, government employee",,,,Q1143582
http://www.wikidata.org/entity/Q1183669,Ryōji Kaji,/m/07kwn7,,,,,,Q1183669
http://www.wikidata.org/entity/Q1203370,Misato Katsuragi,/m/04bb1n,,,,,,Q1203370
http://www.wikidata.org/entity/Q2398283,Baker Smurf,/m/0gv2r3c,,baker,,,,Q2398283
http://www.wikidata.org/entity/Q2447411,Hefty Smurf,/m/02r60h6,,,,,,Q2447411
http://www.wikidata.org/entity/Q2550924,Ritsuko Akagi,/m/04bcn4,,scientist,,,,Q2550924
http://www.wikidata.org/entity/Q2643510,Kimberly Hart,/m/03188z,,"gymnast, cheerleader, high school student, martial artist, singer",,,,Q2643510
http://www.wikidata.org/entity/Q2686683,Vanity Smurf,/m/02r60nc,,,,,,Q2686683
http://www.wikidata.org/entity/Q2706884,Tommy Oliver,/m/0283mm,,"high school student, swordfighter, paleontologist, racing automobile driver, school teacher",,,,Q2706884
http://www.wikidata.org/entity/Q2721109,Gendo Ikari,/m/02v5ky,,"mecha designer, roboticist, project manager",,,Shinji Ikari,Q2721109
http://www.wikidata.org/entity/Q2823991,Adam Park,/m/0283p_,,,,,,Q2823991
http://www.wikidata.org/entity/Q2843767,Makoto Hyūga,/m/0g67yl,,,,,,Q2843767
http://www.wikidata.org/entity/Q3089115,Tōji Suzuhara,/m/07k1d7,,mech pilot,,,,Q3089115
http://www.wikidata.org/entity/Q3475557,Brainy Smurf,/m/02pbq0t,,,,,,Q3475557
http://www.wikidata.org/entity/Q5997230,Mari Illustrious Makinami,/m/0g4n5z8,,,,,,Q5997230
http://www.wikidata.org/entity/Q7382645,Rusty Ryan,/m/03nvycd,,"criminal, hotel manager",,,,Q7382645
http://www.wikidata.org/entity/Q15879257,McSmurf,/m/0gv2r3r,,,,,,Q15879257
http://www.wikidata.org/entity/Q16182993,Kaworu Nagisa,/m/04bbvl,,mech pilot,,,,Q16182993
http://www.wikidata.org/entity/Q125886767,Beatrice Ocean,/m/02nwkgc,,,,,,Q125886767
http://www.wikidata.org/entity/Q3842048,Macduff,/m/02942n,,,,,Macduff's son,Q3842048
http://www.wikidata.org/entity/Q16203840,Malcolm,/m/0n28b04,,,,,,Q16203840
http://www.wikidata.org/entity/Q31066708,,/m/02942n,,,,,,Q31066708
http://www.wikidata.org/entity/Q105195116,Vladimir Dubrovsky,/m/05nb4fb,,brigand,,,,Q105195116
http://www.wikidata.org/entity/Q430178,Doctor Doom,/m/0cs4m,,"ruler, adventurer, magician","Future Foundation, Cabal, Terrible Trio, Intelligencia, Avengers",,Kristoff Vernard,Q430178
http://www.wikidata.org/entity/Q510450,Invisible Woman,/m/01j8n4,,"substitute teacher, model, adventurer, superhero, student, actor","Future Foundation, Fantastic Four Incorporated, Secret Avengers, S.H.I.E.L.D., Lady Liberators, The Fantastic Four, Avengers",,"Franklin Richards, Valeria Richards",Q510450
http://www.wikidata.org/entity/Q584585,Human Torch,/m/01j66t,,"circus performer, motorcyclist, racing automobile driver, chief financial officer, mechanic, superhero, firefighter, actor, astronaut","Future Foundation, Fantastic Four Incorporated, Fantastic Force, Secret Avengers, Uncanny Avengers, The Fantastic Four",,,Q584585
http://www.wikidata.org/entity/Q865017,Mister Fantastic,/m/013m9w,,"explorer, adventurer, professor, student","Future Foundation, Illuminati, The Fantastic Four, Avengers",,"Franklin Richards, Valeria Richards",Q865017
http://www.wikidata.org/entity/Q910204,Thing,/m/0k1r0,,"professional wrestler, American football player, test pilot, security guard, construction worker, superhero, student, astronaut","Future Foundation, Unlimited Class Wrestling Federation, Thunderiders, Guardians of the Galaxy, The New Avengers, West Coast Avengers, The Fantastic Four, Avengers",,,Q910204
http://www.wikidata.org/entity/Q2320164,Victor Frankenstein,/m/0647sn,,scientist,,,"Ludwig Frankenstein, Wolf Frankenstein",Q2320164
http://www.wikidata.org/entity/Q61118028,,/m/0647sn,,,,,,Q61118028
http://www.wikidata.org/entity/Q81109,Mordred,/m/0150_n,,writer,,,,Q81109
http://www.wikidata.org/entity/Q645718,Morgan le Fay,/m/0dspqh,,"high priest, magician",,,,Q645718
http://www.wikidata.org/entity/Q2499865,Heathcliff,/m/02pyc3p,,,,,Linton Heathcliff,Q2499865
http://www.wikidata.org/entity/Q2736774,Queen Mab,/m/0315ct,,,,,,Q2736774
http://www.wikidata.org/entity/Q4155159,Daria Morgendorffer,/m/01y16g,,student,,,,Q4155159
http://www.wikidata.org/entity/Q5926074,Jane Lane,/m/088nxn,,,,,,Q5926074
http://www.wikidata.org/entity/Q568267,Viper,/m/0k703q7,,"terrorist, ruler, mercenary","The Hand, Hellfire Club, H.A.M.M.E.R., Serpent Society, Serpent Squad, Secret Empire, Hydra",,,Q568267
http://www.wikidata.org/entity/Q7497450,Shingen Yashida,/m/023hf8,,crime boss,"The Hand, yakuza",,"Kenuichio Harada, Mariko Yashida",Q7497450
http://www.wikidata.org/entity/Q8060735,Yukio,/m/0b1wwx,,"kunoichi, contract killer, ronin, mercenary",,,Amiko Kobayashi,Q8060735
http://www.wikidata.org/entity/Q16930950,Titus Andronicus,/m/0gyj1pd,,,,,,Q16930950
http://www.wikidata.org/entity/Q2734913,John Carter of Mars,/m/0pzg8,,"warlord, adventurer, soldier",,,,Q2734913
http://www.wikidata.org/entity/Q3515808,Tars Tarkas,/m/02qh69p,,soldier,,,,Q3515808
http://www.wikidata.org/entity/Q5252641,Dejah Thoris,/m/0crwpt,,warrior,,,,Q5252641
http://www.wikidata.org/entity/Q191527,Edward Cullen,/m/0289n2z,,"high school student, university student",,,Renesmee Cullen,Q191527
http://www.wikidata.org/entity/Q223757,Bella Swan,/m/027b7y9,,"high school student, employee",,,Renesmee Cullen,Q223757
http://www.wikidata.org/entity/Q716835,Jacob Black,/m/02qd_td,,"vampire hunter, mechanic, student",,,,Q716835
http://www.wikidata.org/entity/Q2087191,Alice Cullen,/m/02x5w_g,,"high school student, university student",,,,Q2087191
http://www.wikidata.org/entity/Q2331685,Emmett Cullen,/m/02z6w75,,"hunter, high school student, university student",,,,Q2331685
http://www.wikidata.org/entity/Q2456444,Renesmee Cullen,/m/04gk8n0,,,,,,Q2456444
http://www.wikidata.org/entity/Q2468534,Jasper Hale,/m/02x13zt,,"soldier, high school student, university student",,,,Q2468534
http://www.wikidata.org/entity/Q2535518,Esme Cullen,/m/02z24pp,,"school teacher, architect, student",,,"Rosalie Hale, Jasper Hale, Emmett Cullen, Alice Cullen, Edward Cullen",Q2535518
http://www.wikidata.org/entity/Q2535532,Carlisle Cullen,/m/02rmt0l,,"university teacher, pastor, student, physician",,,"Rosalie Hale, Jasper Hale, Emmett Cullen, Alice Cullen, Edward Cullen",Q2535532
http://www.wikidata.org/entity/Q2716380,Rosalie Hale,/m/02z0n0y,,"high school student, university student",,,,Q2716380
http://www.wikidata.org/entity/Q3026050,Charlie Swan,/m/03c3zfk,,chief of police,,,Bella Swan,Q3026050
http://www.wikidata.org/entity/Q3039850,Pillsbury Doughboy,/m/0404nn,,cook,,,,Q3039850
http://www.wikidata.org/entity/Q5410665,Aro,/m/07l56yj,,leader,,,,Q5410665
http://www.wikidata.org/entity/Q7071222,Nyoka the Jungle Girl,/m/0d9_z7,,,,,,Q7071222
http://www.wikidata.org/entity/Q9068024,Renée Dwyer,/m/05m1x31,,"kindergarten teacher, waiter",,,Bella Swan,Q9068024
http://www.wikidata.org/entity/Q17194008,Angela Weber,/m/05m1x3f,,"high school student, university student",,,,Q17194008
http://www.wikidata.org/entity/Q28692965,Jessica Stanley,/m/05m1x3m,,high school student,,,,Q28692965
http://www.wikidata.org/entity/Q7886557,Charlie Dog,/m/01c9kd,,,,,,Q7886557
http://www.wikidata.org/entity/Q949917,Marvin the Martian,/m/0pj0d,,dictator,,,,Q949917
http://www.wikidata.org/entity/Q2299933,Frank Drebin,/m/0gwyhc,,"police detective, police officer",,,,Q2299933
http://www.wikidata.org/entity/Q4522426,Sheila Broflovski,/m/0bthgtv,,,,,"Ike Broflovski, Kyle Broflovski",Q4522426
http://www.wikidata.org/entity/Q21844794,Gerald Broflovski,/m/0bthgtn,,lawyer,,,Kyle Broflovski,Q21844794
http://www.wikidata.org/entity/Q47311,Sharon Marsh,/m/0bthgty,,,,,"Shelley Marsh, Stan Marsh",Q47311
http://www.wikidata.org/entity/Q47345,Kyle Broflovski,/m/01lgj0,,schoolchild,,,,Q47345
http://www.wikidata.org/entity/Q47352,Eric Cartman,/m/0myj0,,"vigilante, schoolchild",,,,Q47352
http://www.wikidata.org/entity/Q47386,Kenny McCormick,/m/013z1n,,"vigilante, opera singer, schoolchild",,,,Q47386
http://www.wikidata.org/entity/Q47622,Mr. Garrison,/m/02p1d7_,,educator,,,,Q47622
http://www.wikidata.org/entity/Q47759,Bebe Stevens,/m/0223j3,,,,,,Q47759
http://www.wikidata.org/entity/Q47788,Wendy Testaburger,/m/01lr7g,,elementary school student,,,,Q47788
http://www.wikidata.org/entity/Q48165,Liane Cartman,/m/095z_q,,,,,Eric Cartman,Q48165
http://www.wikidata.org/entity/Q49139,Satan,/m/089b8r,,,,,,Q49139
http://www.wikidata.org/entity/Q256647,Chloe O'Brian,/m/06kjd1,,"spy, government agent, intelligence analyst, cyberterrorist",,,,Q256647
http://www.wikidata.org/entity/Q747753,Kamen Rider Kabuto,/m/0fzpk2,,,,,,Q747753
http://www.wikidata.org/entity/Q2720206,Miranda Priestly,/m/0f8l6j,,"fashion editor, editor-in-chief",,,,Q2720206
http://www.wikidata.org/entity/Q3120776,Hans Landa,/m/080j_gv,,"mass murderer, military officer",Austrian National Socialism,,,Q3120776
http://www.wikidata.org/entity/Q17749908,Kamen Rider Gatack,/m/0fzqly,,,,,,Q17749908
http://www.wikidata.org/entity/Q127900502,Stripe,/m/0hcg874,,,,,,Q127900502
http://www.wikidata.org/entity/Q690895,Granny Goodness,/m/03g1kj,,supervillain,"Darkseid's Elite, Female Furie",,,Q690895
http://www.wikidata.org/entity/Q10363404,,/m/0g4nwhw,,,,,,Q10363404
http://www.wikidata.org/entity/Q16490335,,/m/0g4nwj1,,police officer,,,,Q16490335
http://www.wikidata.org/entity/Q5967920,I.Y. Yunioshi,/m/0h5nyt2,,landlord,,,,Q5967920
http://www.wikidata.org/entity/Q57586611,Lars,/m/0lyy8nx,,,,,,Q57586611
http://www.wikidata.org/entity/Q64613463,Holly Golightly,/m/02nw849,,,,,,Q64613463
http://www.wikidata.org/entity/Q64737192,Hopalong Cassidy,/m/03bdcr,,"cowboy, gunfighter",,,,Q64737192
http://www.wikidata.org/entity/Q913841,Bridget Jones,/m/03rtgs,,"diarist, reporter",,,,Q913841
http://www.wikidata.org/entity/Q6967743,Nasty Canasta,/m/02vs3sr,,"gunfighter, cowboy",,,,Q6967743
http://www.wikidata.org/entity/Q23017648,Nawab,/m/02kp0s,,,,,,Q23017648
http://www.wikidata.org/entity/Q125590424,Mark Darcy,/m/026gwfv,,,,,,Q125590424
http://www.wikidata.org/entity/Q2246369,Jessica Fletcher,/m/030q84,,politician,,,,Q2246369
http://www.wikidata.org/entity/Q384512,Alex Russo,/m/03cjdsp,,,,,,Q384512
http://www.wikidata.org/entity/Q670942,Justin Russo,/m/03clsc5,,,,,,Q670942
http://www.wikidata.org/entity/Q2942474,Max Russo,/m/03cld0t,,,,,,Q2942474
http://www.wikidata.org/entity/Q15829750,Prince Escalus,/m/068x8r,,,,,,Q15829750
http://www.wikidata.org/entity/Q17308522,Harper Finkle,/m/07n7cl4,,,,,,Q17308522
http://www.wikidata.org/entity/Q17428182,,/m/07n7cl4,,,,,,Q17428182
http://www.wikidata.org/entity/Q56377103,,/m/068x8r,,,,,,Q56377103
http://www.wikidata.org/entity/Q1884939,Arthur Holmwood,/m/025txpc,,vampire hunter,,,,Q1884939
http://www.wikidata.org/entity/Q3033241,Mia Thermopolis,/m/0466s44,,"student, diarist",,,,Q3033241
http://www.wikidata.org/entity/Q63891176,Olive Hoover,/m/02nwhmw,,,,,,Q63891176
http://www.wikidata.org/entity/Q63891180,Dwayne Hoover,/m/02nwhm6,,,,,,Q63891180
http://www.wikidata.org/entity/Q2518973,Pinhead,/m/05hnm1,,priest,,,,Q2518973
http://www.wikidata.org/entity/Q5609068,Grigori Rasputin,/m/02nwlbl,,"occultist, supervillain, monk, magician",,,,Q5609068
http://www.wikidata.org/entity/Q6416158,Kirsty Cotton,/m/03nqymn,,,,,,Q6416158
http://www.wikidata.org/entity/Q22350757,Hugo the Abominable Snowman,/m/0hynjp_,,,,,,Q22350757
http://www.wikidata.org/entity/Q925172,Br'er Rabbit,/m/0glc0,,,,,,Q925172
http://www.wikidata.org/entity/Q2453332,Aunt May,/m/0127r1,,,,,,Q2453332
http://www.wikidata.org/entity/Q7879740,George Stacy,/m/06ztwhx,,police officer,New York City Police Department,,Gwen Stacy,Q7879740
http://www.wikidata.org/entity/Q28752795,Br'er Rabbit,/m/0glc0,,,,,,Q28752795
http://www.wikidata.org/entity/Q39052969,Martha Connors,/m/0g5tv05,,,,,Billy Connors,Q39052969
http://www.wikidata.org/entity/Q39069914,Billy Connors,/m/0g5tv08,,,,,,Q39069914
http://www.wikidata.org/entity/Q1754300,Francis Dolarhyde,/m/044js8,,"technician, serial killer",,,,Q1754300
http://www.wikidata.org/entity/Q2760369,Will Graham,/m/0dpn5x,,"FBI agent, special agent, offender profiler, teacher",,,,Q2760369
http://www.wikidata.org/entity/Q2838212,Frederick Chilton,/m/07ws67,,psychiatrist,,,,Q2838212
http://www.wikidata.org/entity/Q4574639,Jack Crawford,/m/04wrb4,,"FBI agent, special agent, offender profiler",Behavioral Science Unit,,,Q4574639
http://www.wikidata.org/entity/Q16203761,Freddy Lounds,/m/07wxlt,,journalist,,,,Q16203761
