freebase_id,character_name_lst,occupation_lst,affiliation_lst,allies_lst,wikidata_id_lst
/m/02qg7b1,['B. J. Harrison'],"['financial adviser', 'lawyer']",[],[],['Q545137']
/m/02qgfc,['Kato'],"['vigilante', 'mechanic', 'bodyguard', 'chauffeur', 'superhero', 'valet']",[],[],['Q645144']
/m/02qh69p,['Tars Tarkas'],['soldier'],[],[],['Q3515808']
/m/02qhjr,['Swedish Chef'],['cook'],[],[],['Q700']
/m/02qjwvf,['Wally Walrus'],[],[],[],['Q1115385']
/m/02ql50,['Carmen Cortez'],"['spy', 'director']",[],[],['Q3660297']
/m/02ql6q7,['Miki Saegusa'],[],[],[],['Q6849854']
/m/02ql73,['Juni Cortez'],"['spy', 'director', 'private investigator']",[],[],['Q6313015']
/m/02qlsxl,"['Michael ""Crocodile"" Dundee']",['hunter'],[],[],['Q16209856']
/m/02qmnd,['Yamcha'],"['swordfighter', 'bodyguard']",['Z-Fighters'],[],['Q843345']
/m/02qnhw1,['Romeo'],[],[],[],['Q673361']
/m/02qnlk,['Power Girl'],"['businessperson', 'superhero']","['Infinity', 'Justice Society of America', 'Birds of Prey', 'Justice League', 'Starrware Industries', 'Suicide Squad', 'Inc.', 'Sovereign Seven']",[],['Q948668']
/m/02qnzg,['Daisy Duke'],[],[],[],['Q1776723']
/m/02qpg7,['Dale Arden'],['reporter'],[],[],['Q5210343']
/m/02qppsd,['Jackson Bentley'],[],[],[],['Q6116956']
/m/02qr489,['Witch of the Waste'],[],[],[],['Q125741954']
/m/02qs1z,['Daniel Jackson'],"['archaeologist', 'astrolinguist', 'anthropologist']",['SG-1'],[],['Q826055']
/m/02qt424,['Casey Junior'],[],[],[],['Q6119927']
/m/02qtnht,['Lena Kaligaris'],[],[],[],['Q135145']
/m/02qv_xc,['Charlotte York Goldenblatt'],['housewife'],[],[],['Q860320']
/m/02qwjh,['John Sheridan'],['soldier'],[],['David Sheridan'],['Q3080332']
/m/02qws0,['Lyta Alexander'],[],['Psi Corps'],[],['Q726308']
/m/02r129,['Alfred Pennyworth'],"['building manager', 'martial artist', 'mechanic', 'bodyguard', 'chauffeur', 'aide-de-camp', 'actor', 'secretary', 'valet', 'butler', 'government agent', 'intelligence agent']","['Special Air Service', 'Special Operations Executive']",['Julia Pennyworth'],['Q159051']
/m/02r28ld,['Lucy and Ricky Ricardo'],[],[],[],['Q6698594']
/m/02r2s15,['Becky Sharp'],[],[],[],['Q4878872']
/m/02r3q0,['Zordon'],[],[],[],['Q80431']
/m/02r4l2,['Evil Queen'],[],[],[],['Q611295']
/m/02r5j77,['Burglar'],['criminal'],[],[],['Q606569']
/m/02r60fh,['Gargamel'],[],[],['Smurfette'],['Q920224']
/m/02r60h6,['Hefty Smurf'],[],[],[],['Q2447411']
/m/02r60nc,['Vanity Smurf'],[],[],[],['Q2686683']
/m/02r6jwy,['Sethurama Iyer'],[],[],[],['Q7456669']
/m/02r8d_,['Londo Mollari'],"['ruler', 'diplomat']",[],[],['Q2715128']
/m/02r9lbs,['Acetylene Lamp'],[],[],[],['Q556704']
/m/02rc4d,['Goku'],"['amateur wrestler', 'martial artist', 'warrior', 'farmer']",['Z-Fighters'],"['Gohan', 'Goten']",['Q2142']
/m/02rd1tt,['Percy Jackson'],"['swordfighter', 'student']",[],[],['Q3899725']
/m/02rd5cp,['Pazuzu'],[],[],[],['Q3515125']
/m/02rfc2g,['Dormouse'],[],[],[],['Q950895']
/m/02rfpy,['Miss Havisham'],"['heiress', 'recluse']",[],[],['Q3316519']
/m/02rfvb2,['Constance MacKenzie'],[],[],[],['Q5163561']
/m/02rfvj8,['Allison MacKenzie'],[],[],[],['Q4732791']
/m/02rg53p,['Selena Cross'],[],[],[],['Q7447827']
/m/02rgx22,"['David ""Noodles"" Aaronson']",['mobster'],[],[],['Q5230407']
/m/02rh7y9,['Rooster Cogburn'],"['law enforcement officer', 'gunfighter']",[],[],['Q7366526']
/m/02rj6j,['The Smoking Man'],"['assassin', 'FBI agent']",['Syndicate'],"['Jeffrey Spender', 'Fox Mulder']",['Q1071461']
/m/02rjxq1,['Jareth'],['monarch'],[],[],['Q6160149']
/m/02rk8t,['Aberforth Dumbledore'],"['bartender', 'vigilante', 'entrepreneur']",['Order of the Phoenix'],['Credence Barebone'],['Q904719']
/m/02rkqnh,['The Criminologist (Narrator)'],[],[],[],['Q7728080']
/m/02rmt0l,['Carlisle Cullen'],"['pastor', 'student', 'university teacher', 'physician']",[],"['Emmett Cullen', 'Alice Cullen', 'Jasper Hale', 'Rosalie Hale', 'Edward Cullen']",['Q2535532']
/m/02rnfn9,"['Harry ""Scud"" East']",[],[],[],['Q5666725']
/m/02rq_cp,['Shobijin'],[],[],[],['Q1074934']
/m/02rqdhh,['Sergeant Hathaway'],['detective'],[],[],['Q16204760']
/m/02rqhq9,['Johnny Smith'],"['psychic detective', 'school teacher', 'tutor']",[],[],['Q6267710']
/m/02rs_z1,['Betty Anderson'],[],[],[],['Q4898700']
/m/02rsbb,['Sephiroth'],['soldier'],[],[],['Q649546']
/m/02rvf3w,['Terminator'],"['mass murderer', 'assassin', 'bodyguard']",[],[],['Q551327']
/m/02ry65d,['Nikolai Rostov'],['military personnel'],[],[],['Q3340761']
/m/02rym8t,['Andrei Nikolayevich Bolkonsky'],['soldier'],[],[],['Q2737140']
/m/02ryqw8,['Sonya Rostova'],[],[],[],['Q739546']
/m/02rz1lz,['Marya Bolkonskaya'],[],[],[],['Q1648509']
/m/02rzj8k,['Captain Sternn'],"['astronaut', 'space pirate', 'drug dealer']",[],[],['Q5036808']
/m/02s13k,['Sancho Panza'],['squire'],[],[],['Q630823']
/m/02s1kx,['Lenny Leonard'],[],[],[],['Q1644810']
/m/02s8mp,['Stephen Maturin'],"['spy', 'naval surgeon', 'physician', 'naturalist']",[],[],['Q2706662']
/m/02sp46,['Naruto Uzumaki'],['fictional ninja'],['Team Kakashi'],"['Uzumaki Himawari', 'Boruto Uzumaki', 'Kawaki']",['Q931']
/m/02sq6_,['Sailor Neptune'],"['student', 'violinist', 'warrior']",[],[],['Q1051519']
/m/02t05kg,['Albus Severus Potter'],['student'],['Slytherin'],[],['Q3256600']
/m/02t05rb,['James Sirius Potter'],['student'],['Gryffindor'],[],['Q9010722']
/m/02t05sr,['Lily Luna Potter'],['student'],['Gryffindor'],[],['Q3745681']
/m/02t1j5,['Dr. Evil'],"['supervillain', 'physician']",[],['Scott Evil'],['Q430599']
/m/02t4sm,['Tony Montana'],"['drug trafficker', 'drug lord', 'contract killer', 'mobster', 'soldier']",[],[],['Q629034']
/m/02t627,['White Rabbit'],[],[],[],['Q178776']
/m/02t86hn,['Griphook'],"['banker', 'employee']",[],[],['Q4004524']
/m/02t97r2,['David Bruce Banner'],"['physician', 'physicist']",[],[],['Q3703118']
/m/02t9dr9,['Alexander Conklin'],['spy'],[],[],['Q10882762']
/m/02tshf,['Mr. Tumnus'],['adviser'],[],[],['Q2720366']
/m/02v5ky,['Gendo Ikari'],"['mecha designer', 'roboticist', 'project manager']",[],['Shinji Ikari'],['Q2721109']
/m/02v9k1,['Hector Barbossa'],"['privateer', 'crew member', 'mutineer', 'executive officer', 'helmsman', 'swordfighter', 'pirate', 'sailor', 'ship captain', 'military officer']",['Royal Navy'],['Carina Smyth'],['Q1623086']
/m/02vk8kt,['Axel Foley'],"['police detective', 'police officer']",[],[],['Q634968']
/m/02vkb9p,['Fantine'],"['assembly line worker', 'prostitute']",[],['Cosette'],['Q774810']
/m/02vkhnf,['Wendy Christensen'],[],[],[],['Q7982624']
/m/02vlbpc,['Kurt Barlow'],"['murderer', 'antiquarian seller']",[],[],['Q6446604']
/m/02vp36q,['Grover Underwood'],[],[],[],['Q2414544']
/m/02vp6c3,['Tiana'],"['waiter', 'restaurateur', 'cook']",[],[],['Q958289']
/m/02vp7sv,['Minister of Defense of Japan'],[],[],[],['Q6500838']
/m/02vq05v,['Meggie Folchart'],[],[],[],['Q11776951']
/m/02vqq_p,['Enjolras'],['revolutionary'],[],[],['Q2778291']
/m/02vs3sr,['Nasty Canasta'],"['cowboy', 'gunfighter']",[],[],['Q6967743']
/m/02vtjq,['Emilio Largo'],[],['SPECTRE'],[],['Q2142742']
/m/02vtq62,['Bobbi Bacha'],['private investigator'],[],[],['Q4934597']
/m/02vw72,"[""G'Kar""]",['politician'],[],[],['Q3306847']
/m/02vw823,['Mrs. Potts'],['housekeeper'],[],['Chip'],['Q2284795']
/m/02vxxvt,['Michael Westen'],"['private investigator', 'soldier']",['United States Army Special Forces'],[],['Q3308575']
/m/02vzw,['Frodo Baggins'],['swordfighter'],['Fellowship of the Ring'],[],['Q177329']
/m/02w042p,['Maisie'],[],[],[],['Q6736994']
/m/02w11qt,['Gellert Grindelwald'],"['leader', 'terrorist', 'seers', 'murderer']",[],[],['Q1377227']
/m/02w17m,['Uncle Fester'],['delinquent'],[],[],['Q500471']
/m/02w410k,['Catherine Earnshaw'],[],[],['Catherine Linton'],['Q2411295']
/m/02w70f,['Talthybius'],['kerykes'],[],[],['Q1367860']
/m/02w_69,['Nately'],[],[],[],['Q6968756']
/m/02wcj5j,['Mrs. Hudson'],"['landlord', 'domestic worker cook']",[],[],['Q2456753']
/m/02whwn,['Xenomorph'],[],[],[],['Q209758']
/m/02wtdcf,['Alice Abernathy'],"['aircraft pilot', 'martial artist', 'resistance fighter']",[],[],['Q2418079']
/m/02wv4w,['Mary Katherine Gallagher'],['student'],[],[],['Q6779988']
/m/02wv81,['Stuart Smalley'],['talk show host'],[],[],['Q7627101']
/m/02wv8xp,['Astro Boy'],['circus performer'],[],[],['Q7576732']
/m/02wvjm9,['King of Hearts'],['monarch'],[],[],['Q6412246']
/m/02wvm0n,['Othello'],['soldier'],[],[],['Q1966171']
/m/02wvrfz,['Seth Gecko'],"['gangster', 'murderer', 'habitual offender']",[],[],['Q7456474']
/m/02wwn5r,['John Bosley'],['private investigator'],[],[],['Q3809100']
/m/02x0rv,['Will Turner'],"['crew member', 'pirate', 'swordfighter', 'metalsmith', 'sailor', 'ship captain']",[],['Henry Turner'],['Q1764242']
/m/02x13zt,['Jasper Hale'],"['university student', 'high school student', 'soldier']",[],[],['Q2468534']
/m/02x1jm3,['Harry Brighton'],[],[],[],['Q5667496']
/m/02x1wt,['Kilgore Trout'],['writer'],[],[],['Q965465']
/m/02x4_15,['Margo Lane'],"['spy', 'secretary', 'detective']",[],[],['Q6760637']
/m/02x4f08,['Andy Barclay'],[],[],[],['Q778331']
/m/02x5dm2,['Professor Edward Travers'],['anthropologist'],[],[],['Q7248142']
/m/02x5w_g,['Alice Cullen'],"['university student', 'high school student']",[],[],['Q2087191']
/m/02x6hm,['Pat'],[],[],[],['Q4533085']
/m/02x7dl,['Firmus Piett'],[],[],[],['Q51778']
/m/02xd3y,['Sakura Kasugano'],[],[],[],['Q2450317']
/m/02xd83,['Ellen Ripley'],['military officer'],[],"['Amanda Ripley', 'Newt Jorden']",['Q988925']
/m/02xp2s,['Delenn'],[],['Grey Council'],['David Sheridan'],['Q3080340']
/m/02xrh8,['Bishop'],['research scientist'],[],[],['Q2037770']
/m/02y2tq,['Abraham Van Helsing'],"['vampire hunter', 'scientist', 'philosopher', 'university teacher', 'physician']",[],[],['Q1622359']
/m/02y_x4_,['Gabbar Singh'],[],[],[],['Q5515286']
/m/02ywjs,['Maid Marian'],['shepherd'],[],[],['Q968748']
/m/02z0j87,['Boo-Boo Bear'],[],[],[],['Q2394280']
/m/02z0n0y,['Rosalie Hale'],"['university student', 'high school student']",[],[],['Q2716380']
/m/02z24pp,['Esme Cullen'],"['school teacher', 'student', 'architect']",[],"['Emmett Cullen', 'Alice Cullen', 'Jasper Hale', 'Rosalie Hale', 'Edward Cullen']",['Q2535518']
/m/02z2qp,['Zatoichi'],['massage therapist'],[],[],['Q148378']
/m/02z39yd,['Nurse'],[],[],[],['Q7070187']
/m/02z6dq,['Orr'],['aircraft pilot'],[],[],['Q7104047']
/m/02z6w75,['Emmett Cullen'],"['university student', 'hunter', 'high school student']",[],[],['Q2331685']
/m/02zcd2,['Linus van Pelt'],[],[],[],['Q2351248']
/m/02zd0z,['Charles Foster Kane'],['media proprietor'],[],[],['Q2959094']
/m/02zdfz,['Rerun van Pelt'],[],[],[],['Q1054270']
/m/02zj9_,['Haleth'],[],[],[],['Q2425582']
/m/02zqby,['The Cowardly Lion'],"['barber', 'hairdresser']",[],[],['Q2542307']
/m/02ztbm,['Scarecrow'],[],[],[],['Q3835867']
/m/02ztj_,['Tony Tony Chopper'],"['physician', 'pirate']",['Straw Hat Pirates'],[],['Q1152213']
/m/02zz92,['Renfield'],[],[],[],['Q1977348']
/m/0301s7,['Rei Ayanami'],['mech pilot'],[],[],['Q1140524']
/m/030259,['Jimmy Neutron'],"['roboticist', 'elementary school student']",[],[],['Q6200946']
/m/030b3n,['Leatherface'],"['butcher', 'mass murderer']",[],[],['Q1647348']
/m/030c83,['Colin and Dennis Creevey'],[],[],[],['Q1259411']
/m/030n72,['Andy Hardy'],[],[],[],['Q1828783']
/m/030q84,['Jessica Fletcher'],['politician'],[],[],['Q2246369']
/m/030t_m,['Flash Thompson'],"['student', 'soldier']","['Thunderbolts', 'Guardians of the Galaxy', 'Secret Avengers']",['Felicity Hardy'],['Q552000']
/m/0310l8,['Little Miss Muffet'],[],[],[],['Q4043040']
/m/0313nc,['Petra Arkanian'],['student'],[],[],['Q7178617']
/m/0315ct,['Queen Mab'],[],[],[],['Q2736774']
/m/03188z,['Kimberly Hart'],"['singer', 'martial artist', 'high school student', 'gymnast', 'cheerleader']",[],[],['Q2643510']
/m/031c20,['Martin Beck'],['police officer'],[],[],"['Q13652117', 'Q179828']"
/m/031j0m,['Dhalsim'],[],[],[],['Q383759']
/m/031kjw,['Mr. Krabs'],['manager'],[],['Pearl Krabs'],['Q1193472']
/m/031kqk,['Elmyra Duff'],[],[],[],['Q1751174']
/m/031v20,['Jim Gordon'],"['police commissioner', 'police detective']","['United States Army Special Forces', 'Chicago Police Department', 'Gotham City Police Department', 'United States Marine Corps']","['James Gordon', 'Barbara Gordon', 'Jr.']",['Q116113']
/m/0321b4,['Bane'],"['martial artist', 'assassin', 'terrorist', 'drug trafficker', 'bounty hunter', 'supervillain', 'criminal', 'prison warden', 'chemist']","['League of Assassins', 'Suicide Squad', 'Secret Society of Super Villains', 'Secret Six']",[],['Q158940']
/m/0321qh,['Cyborg'],"['roboticist', 'high school student', 'superhero', 'university student', 'American football player']","['Justice League', 'Teen Titans']",[],['Q2466726']
/m/032b69,['Stephen Franklin'],['physician'],[],[],['Q3299117']
/m/03351r,['Mr. Johnson'],[],[],[],['Q6928792']
/m/0339rb,['Angel'],"['businessperson', 'mass murderer', 'vampire hunter', 'private investigator', 'demon hunter', 'warrior']","['Scooby Gang', 'Angel Investigations']",['Connor'],['Q2005341']
/m/033pc6,['MetalGreymon'],[],[],[],['Q3221418']
/m/033pl2,['Emma Frost'],"['head teacher', 'superhero', 'chief executive officer']","['Generation X', 'Hellions', 'Dark X-Men', 'X-Men', 'Hellfire Club']","['Phoebe Cuckoo', 'Irma Cuckoo', 'Esme Cuckoo', 'Celeste Cuckoo', 'Ruby Summers', 'Sophie Cuckoo']",['Q1995969']
/m/033w9z,['Maximilian Jenius'],"['mech pilot', 'military officer']",[],['Mylene Flare Jenius'],['Q1143054']
/m/0342h,['guitar'],[],[],[],['Q6607']
/m/0344hw,['Short Round'],['pickpocketing'],[],[],['Q60255577']
/m/0345b_,['Snake Plissken'],"['vigilante', 'criminal', 'soldier']",['United States Army Special Forces'],[],['Q3487121']
/m/0347sv,['Willy Wonka'],['chocolatier'],[],[],['Q738747']
/m/034dvq,['Schroeder'],[],[],[],['Q246384']
/m/034dyb,['Lucy van Pelt'],[],[],[],['Q2422491']
/m/034qd2,['Hawkeye'],['archer'],[],[],['Q19095']
/m/034qdw,['Riddick'],"['murderer', 'monster hunter', 'fugitive', 'mercenary', 'starship pilot']",[],[],['Q1190079']
/m/034qgf,['Black Widow'],"['superhero', 'ballerina', 'spy', 'school teacher', 'fashion designer']","['Champions', 'Thunderbolts', 'Lady Liberators', 'Marvel Knights', 'Avengers']",[],['Q369197']
/m/034shy,"['Brenda Starr, Reporter']",[],[],[],['Q4960768']
/m/034w_,['Godzilla'],[],[],[],['Q6567']
/m/0350p5,['Dormammu'],[],[],[],['Q2066394']
/m/035h8r,['Raiden'],[],[],[],['Q1245404']
/m/035hb6,['Starscream'],[],[],[],['Q909028']
/m/035jph,['Mephisto'],[],[],['Blackheart'],['Q2418665']
/m/035l0h,['Blanka'],[],[],[],['Q2300110']
/m/035l29,['Vega'],"['fictional ninja', 'matador']",[],[],['Q1901282']
/m/035lnp,['Comedian'],"['vigilante', 'superhero', 'government agent']",[],['Silk Spectre II'],['Q2591461']
/m/035lp0,['Nite Owl'],"['vigilante', 'martial artist', 'mechanic', 'police officer', 'ornithologist', 'superhero']",[],[],"['Q106520524', 'Q958989']"
/m/035lqv,['Ozymandias'],"['vigilante', 'superhero', 'martial artist', 'businessperson']",[],[],['Q2519747']
/m/035sch,['Sub-Zero'],"['fictional ninja', 'monk', 'martial artist']",[],[],['Q388796']
/m/035szd,['Meg Griffin'],['high school student'],[],[],['Q908772']
/m/035tcz,['White Witch'],"['military leader', 'mass murderer']",[],[],['Q1997439']
/m/035v1k,['Blackheart'],[],['Hellfire Club'],[],['Q1839684']
/m/035ztv,['Janice Rand'],"['yeoman', 'secretary']",['Starfleet'],[],['Q2707157']
/m/03647x,['Harry Potter'],"['director', 'Quidditch player', 'auror', 'student']","['Order of the Phoenix', ""Dumbledore's Army"", 'Gryffindor', 'S.P.E.W.', 'Duelling Club', 'The Slug Club']","['Lily Luna Potter', 'James Sirius Potter', 'Albus Severus Potter']",['Q3244512']
/m/0367jt,['Pansy Parkinson'],['student'],"['Slytherin', 'Inquisitorial Squad']",[],['Q3432058']
/m/036bw3,['Stilgar'],['leader'],[],[],['Q2280774']
/m/036bx5,['Princess Irulan'],[],['Bene Gesserit'],[],['Q1407875']
/m/036fvd,['Shermy'],[],[],[],['Q1070502']
/m/036g4x,['Sally Brown'],[],[],[],['Q2481694']
/m/036qwh,['M. Bison'],"['mass murderer', 'martial artist', 'leader', 'terrorist', 'ruler', 'criminal', 'crime boss']",[],[],['Q31378']
/m/036r6c,['Johnny Cage'],['actor'],[],['Cassie Cage'],['Q1655444']
/m/036s0m,['Sailor Mercury'],"['middle school student', 'politician', 'warrior', 'high school student']",[],[],['Q429403']
/m/036z0x,['Droopy'],[],[],[],['Q1260264']
/m/0377yt,['Lucy Pevensie'],"['monarch', 'schoolchild']",[],[],['Q1640313']
/m/037b28,['Sakura Haruno'],"['fictional ninja', 'physician']",['Team Kakashi'],['Sarada Uchiha'],['Q203240']
/m/037btz,['Shao Kahn'],"['mass murderer', 'magician', 'ruler', 'military leader', 'warrior']",[],[],['Q1654161']
/m/037fg7,['Peter Pevensie'],"['swordfighter', 'monarch', 'schoolchild']",[],[],['Q1627590']
/m/037fs1,['Susan Pevensie'],"['archer', 'monarch', 'schoolchild']",[],[],['Q1639626']
/m/037v4h,['Plucky Duck'],[],[],[],['Q66983754']
/m/037w69,['George Smiley'],['intelligence agent'],[],[],['Q2335880']
/m/037zjf,['Edmund Pevensie'],"['swordfighter', 'monarch', 'schoolchild']",[],[],['Q582234']
/m/037zt0,['Eustace Scrubb'],['schoolchild'],[],[],['Q2111000']
/m/038604,['Violet Gray'],[],[],[],['Q1084304']
/m/03867r,['Franklin'],['American football player'],[],[],['Q2329395']
/m/0386k7,['Mai Shiranui'],"['vigilante', 'secretary', 'kunoichi', 'bookkeeper']",[],[],['Q1317441']
/m/0386vc,['Frieda'],[],[],[],['Q2135809']
/m/03899v,['Woodstock'],"['astronaut', 'secretary']",[],[],['Q246867']
/m/038d61,['Vincent Valentine'],[],[],[],['Q2349973']
/m/038jtw,['Sailor Jupiter'],"['middle school student', 'cook', 'warrior', 'high school student']",[],[],['Q220784']
/m/038lzr,['Predator'],[],[],[],['Q844794']
/m/038np6,['Scooter'],"['gofer', 'theatre manager']",[],[],['Q3361724']
/m/038p3v,['Boysie Oakes'],[],[],[],['Q4952739']
/m/038pm4,['Man with No Name'],"['cowboy', 'bounty hunter', 'gunfighter']",[],[],['Q596978']
/m/038q8p,['Rowlf the Dog'],"['bartender', 'musician']",[],[],['Q5252430']
/m/038qjj,['Sam Eagle'],[],[],[],['Q12270243']
/m/038qp0,['Crazy Harry'],[],[],[],['Q3361774']
/m/038rcl,['Ra'],[],[],[],['Q2346685']
/m/038rdq,['Anubis'],[],[],[],['Q2485945']
/m/0395_d,['Bulldog Drummond'],"['private investigator', 'soldier']",['Loamshire Regiment'],[],['Q1004222']
/m/039bwh,['Pomona Sprout'],"['professor', 'school teacher']",['Hufflepuff'],[],['Q1254860']
/m/039cf6,['Sarah Connor'],"['time traveller', 'terrorist', 'waiter']",[],['John Connor'],['Q496437']
/m/039s9z,['Domingo Chavez'],['field agent'],[],[],['Q5398255']
/m/039v2j,['Tybalt'],"['swordfighter', 'murderer']",[],[],['Q2412073']
/m/039zf2,['Clarice Starling'],"['offender profiler', 'FBI agent', 'special agent']",['Behavioral Analysis Unit'],[],['Q2277080']
/m/03_5s0,['Palpatine'],"['alchemist', 'dictator', 'Sith', 'ruler', 'magician', 'politician', 'author']","['First Order', 'Galactic Senate', 'Galactic Empire', 'Sith', 'Confederacy of Independent Systems', 'Galactic Republic']","['Dathan', 'Supreme Leader Snoke']",['Q51770']
/m/03_n6d,['Steve Trevor'],"['naval officer', 'politician', 'air force officer', 'aircraft pilot', 'government agent']","['United States Air Force', 'Justice League', 'Team 7', 'A.R.G.U.S.', 'United States Navy SEALs', 'Military Intelligence Corps']",[],['Q2437734']
/m/03_xwn,['Rocky DeSantos'],[],[],[],['Q2780253']
/m/03_yxg,['Pig-Pen'],[],[],[],['Q507776']
/m/03b6h6,['Count Orlok'],['mass murderer'],[],[],['Q1442062']
/m/03b8lt,['Rum Tum Tugger'],[],[],[],['Q3942616']
/m/03b9wz,['Cheetah'],"['criminal', 'archaeologist', 'anthropologist', 'businessperson']",[],[],['Q2620997']
/m/03bdcr,['Hopalong Cassidy'],"['cowboy', 'gunfighter']",[],[],['Q64737192']
/m/03bhwh,['Stanley Kowalski'],[],[],[],['Q3496842']
/m/03bjjq,['Reepicheep'],"['swordfighter', 'tribal chief']",[],[],['Q2276476']
/m/03blv1,['Usopp'],"['sniper', 'pirate']",['Straw Hat Pirates'],[],['Q1078696']
/m/03bn7q,['Sanji'],"['cook', 'pirate']","['Baratie', 'Straw Hat Pirates']",[],['Q1061765']
/m/03bvp17,['Frank Navasky'],[],[],[],['Q125862982']
/m/03bvp3k,['George Pappas'],[],[],[],['Q127886586']
/m/03bw_6d,['Tom Cat'],"['mouser', 'stalker']",[],[],['Q1839152']
/m/03bx11l,['Jerry'],['thief'],[],[],['Q1962394']
/m/03bx4f7,['Dean Moriarty'],[],[],[],['Q5246374']
/m/03bx6zg,['Beaker'],[],[],[],['Q2546234']
/m/03bxb5n,['Devastator'],[],[],[],['Q742298']
/m/03bxc9c,['Mr. Pink'],[],[],[],['Q125552649']
/m/03bxrq,['Raistlin Majere'],"['magician', 'archmage']",['Heroes of the Lance'],[],['Q2264362']
/m/03by0hx,['Greedo'],['bounty hunter'],[],[],['Q2738049']
/m/03by2_,['Sweetums'],[],[],[],['Q6320715']
/m/03bydl0,['Bunsen Honeydew'],[],[],[],['Q4844536']
/m/03byl5x,['Breaker'],[],[],[],['Q4959427']
/m/03bz4ry,['Tiffany Valentine'],['serial killer'],[],['Glen/Glenda Ray'],['Q3076943']
/m/03bzbkl,['Terry McCaleb'],['offender profiler'],[],[],['Q2889119']
/m/03bzqdd,['Oliver Twist'],[],[],[],['Q7087902']
/m/03c34d,['Abe Sapien'],"['investigator', 'scientist', 'businessperson']",['Bureau for Paranormal  and Research Defense'],[],['Q2755277']
/m/03c3ffm,['Earl McGraw'],[],[],[],['Q1103083']
/m/03c3zfk,['Charlie Swan'],['chief of police'],[],['Bella Swan'],['Q3026050']
/m/03c5cdt,['Black Jack'],['physician'],[],[],['Q3640722']
/m/03c6jy,['Terminator'],"['assassin', 'construction worker', 'bodyguard', 'time traveller', 'military robot']",[],[],['Q1976616']
/m/03c9bnb,['Edward Murdstone'],[],[],[],['Q5344551']
/m/03cfzl6,['Bishop Myriel'],"['Catholic priest', 'Catholic bishop']",[],[],['Q2053228']
/m/03cg0gj,['Lincoln Rhyme'],['criminologist'],[],[],['Q1082587']
/m/03cjdsp,['Alex Russo'],[],[],[],['Q384512']
/m/03cl_5y,['Mathayus'],"['mercenary', 'warrior']",[],[],['Q3851794']
/m/03cld0t,['Max Russo'],[],[],[],['Q2942474']
/m/03clsc5,['Justin Russo'],[],[],[],['Q670942']
/m/03clvbf,['Jerry Dandrige'],[],[],[],['Q6183437']
/m/03cmg42,['Josephine Joseph'],[],[],[],['Q6288394']
/m/03crhtg,['Gretchen Morgan'],['criminal'],['The Company'],[],['Q1194081']
/m/03ct66,['Oolong'],[],['Dragon Team'],[],['Q3091550']
/m/03ctyzb,['Crime Doctor'],[],[],[],['Q5185186']
/m/03cw38n,[],[],[],[],['Q6121913']
/m/03cx5h,['Cammy White'],"['spy', 'martial artist', 'assassin', 'soldier']",[],[],['Q2074563']
/m/03cxps,['Skeletor'],"['swordfighter', 'warlord']",['Evil Warriors'],[],['Q127111']
/m/03cy334,[],[],[],[],['Q5804598']
/m/03cz7d,['Eragon'],"['swordfighter', 'magician', 'rebel', 'farmer']","['Dragon Riders', 'Varden']",[],['Q60702']
/m/03cz_9n,['Geralt of Rivia'],"['swordfighter', 'monster hunter']",[],[],['Q2492923']
/m/03d04r9,['Candyman'],['murderer'],[],[],['Q9184414']
/m/03d108h,['Mr. Dryden'],[],[],[],['Q6928611']
/m/03d12,['greyhound'],[],[],[],"['Q12205125', 'Q38571']"
/m/03d1jyk,['Mortimer Folchart'],[],[],['Meggie Folchart'],['Q6914729']
/m/03d2_z,['Ming the Merciless'],['ruler'],[],['Princess Aura'],['Q13322719']
/m/03d2q7j,['Irena Dubrovna'],[],[],[],['Q6068771']
/m/03d2tm,['Hans Zarkov'],['scientist'],[],[],['Q5650850']
/m/03d4n0,['Eric Lassard'],['police officer'],[],[],['Q3731495']
/m/03d61q_,['Luther Stickell'],['intelligence agent'],[],[],['Q6705639']
/m/03d79g5,['Brian Banner'],['physicist'],[],['Hulk'],['Q4963042']
/m/03d7tlr,['Gill-man'],[],[],[],['Q3866197']
/m/03dd2l,['Trunks'],['swordfighter'],[],[],['Q757302']
/m/03dfhj,['Cindel Towani'],[],[],[],['Q18121640']
/m/03djlq,['Galvatron'],[],[],[],['Q2361626']
/m/03djqp,['Sentinel Prime'],[],[],[],['Q1319392']
/m/03djw6,['Ultra Magnus'],[],[],[],['Q1365975']
/m/03dnn5,['Cyrus Smith'],"['railway engineer', 'soldier']",[],[],['Q5201145']
/m/03dqyd,['Dylan Dog'],[],[],[],['Q12098']
/m/03dsf1,['henchperson'],[],[],[],['Q247297']
/m/03dv5y,['Kasumi'],"['swordfighter', 'kunoichi']",[],[],['Q2520527']
/m/03dvnc,['Tina Armstrong'],"['professional wrestler', 'actor', 'supermodel']",[],[],['Q9087729']
/m/03dyxl,['Christie'],"['circus performer', 'assassin', 'bodyguard']",[],[],['Q16250530']
/m/03dzt5,['Arcee'],[],[],[],['Q1202259']
/m/03f10v,['Jeffrey Sinclair'],['soldier'],[],[],['Q2477069']
/m/03f4k5,['Phantom Rider'],['cowboy'],[],[],['Q2199336']
/m/03f6b_,['Rebecca Howe'],[],[],[],['Q7301775']
/m/03fdn_,['Philo Vance'],['private investigator'],[],[],['Q3901558']
